LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Dissolved Organic Nitrogen,7727379,0.13,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Dissolved ortho-Phosphate,14265442,0.08,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Pheophytin a,0,<0.5,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Total Phosphorus,7723140,0.07,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Dissolved Silica (SiO2),7631869,16.6,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Total Dissolved Solids,0,133,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Total Suspended Solids,0,6.8,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Total Kjeldahl Nitrogen,0,0.201,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Field Specific Conductance,0, 222,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0197,09/14/2021 09:31,Field Water Temperature,0, 23,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Dissolved Calcium,7440702,13,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Dissolved Chloride,16887006,12.8,1,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Chlorophyll a,479618,0.72,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Dissolved Nitrate + Nitrite,0,0.068,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Dissolved Organic Carbon,7440440,2.1,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Total Organic Carbon,7440440,2,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Dissolved Organic Nitrogen,7727379,0.14,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Dissolved ortho-Phosphate,14265442,0.069,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Pheophytin a,0,0.78,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Total Phosphorus,7723140,0.066,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Dissolved Silica (SiO2),7631869,16.1,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Total Dissolved Solids,0,124,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Total Suspended Solids,0,8.5,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Total Kjeldahl Nitrogen,0,0.19,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Field Specific Conductance,0, 207,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES0921B0215,09/28/2021 09:08,Field Water Temperature,0, 20.1,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved Calcium,7440702,12.1,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved Calcium,7440702,12.1,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Duplicate
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved Chloride,16887006,12.3,1,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Chlorophyll a,479618,2.03,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved Nitrate + Nitrite,0,0.077,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved Organic Carbon,7440440,1.7,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Total Organic Carbon,7440440,1.6,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved Organic Nitrogen,7727379,0.13,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved ortho-Phosphate,14265442,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Pheophytin a,0,1.3,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Total Phosphorus,7723140,0.06,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved Silica (SiO2),7631869,15.4,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Dissolved Silica (SiO2),7631869,14.8,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Duplicate
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Total Dissolved Solids,0,113,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Total Suspended Solids,0,12.9,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Total Kjeldahl Nitrogen,0,0.488,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Field Chlorophyll Volume,0, 500,1,mL,Chlorophyll Volume Filtered [1]*,1 mL,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Field Specific Conductance,0, 1897,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Liberty at Approx Center South End,Liberty at S End,B9D81450411,ES1021B0269,10/13/2021 08:48,Field Water Temperature,0, 15.6,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
"
",,,,,,,,,,,,,,,,
"*Codes in brackets ([]) following the analyte name refer to the Method Comparibility Code.  For more information, please refer to https://cdowr-dev.outsystemsenterprise.com/WaterDataLibrary/MTCCodes.aspx.",,,,,,,,,,,,,,,,
