LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0821B0137,08/16/2021 08:29,Field Water Temperature,0, 23.8,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0821B0155,08/30/2021 08:03,Dissolved Ammonia,7664417,0.11,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0821B0155,08/30/2021 08:03,Dissolved Nitrate + Nitrite,0,6.95,0.25,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0821B0155,08/30/2021 08:03,Dissolved ortho-Phosphate,14265442,4.06,0.25,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0821B0155,08/30/2021 08:03,Total Phosphorus,7723140,4.06,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0821B0155,08/30/2021 08:03,Field Specific Conductance,0, 1135,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0821B0155,08/30/2021 08:03,Field Water Temperature,0, 24.2,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0191,09/13/2021 08:05,Dissolved Ammonia,7664417,0.163,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0191,09/13/2021 08:05,Dissolved Nitrate + Nitrite,0,8.28,0.25,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0191,09/13/2021 08:05,Dissolved ortho-Phosphate,14265442,3.8,0.25,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0191,09/13/2021 08:05,Total Phosphorus,7723140,3.86,0.10,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0191,09/13/2021 08:05,Field Specific Conductance,0, 1030,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0191,09/13/2021 08:05,Field Water Temperature,0, 24,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0209,09/27/2021 08:09,Dissolved Ammonia,7664417,0.141,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0209,09/27/2021 08:09,Dissolved Nitrate + Nitrite,0,11.6,0.50,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0209,09/27/2021 08:09,Dissolved ortho-Phosphate,14265442,4.68,0.50,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0209,09/27/2021 08:09,Total Phosphorus,7723140,4.98,0.10,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0209,09/27/2021 08:09,Field Specific Conductance,0, 877,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0921B0209,09/27/2021 08:09,Field Water Temperature,0, 19.4,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
"
",,,,,,,,,,,,,,,,
"*Codes in brackets ([]) following the analyte name refer to the Method Comparibility Code.  For more information, please refer to https://cdowr-dev.outsystemsenterprise.com/WaterDataLibrary/MTCCodes.aspx.",,,,,,,,,,,,,,,,
