"project","station","date","time","net_size","high_algae","high_detritus","high_silt","no_micro_tally","no_meso_tally","samp_num","tow","id_by","scope","mag","id_date","num_of_jars","num_of_vials","category","taxon","count","subsample","v1_ml","sub1_ml","v2_ml","sub2_ml","vsed_ml"
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MICROZOOPLANKTON & NAUPLII","Synchaeta",6,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MICROZOOPLANKTON & NAUPLII","Testudinella",2,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MICROZOOPLANKTON & NAUPLII","Trichocerca",5,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MICROZOOPLANKTON & NAUPLII","Trichotria",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MICROZOOPLANKTON & NAUPLII","Copepod nauplii",383,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MICROZOOPLANKTON & NAUPLII","Ostracods",18,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Acanthocyclops vernalis adult",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Acanthocyclops vernalis copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Cyclopoid adult",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Cyclopoid copepodid",34,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Diacyclops thomasi",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Ectocyclops phaleratus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Ergasilus spp.",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Eucyclops pectinifer",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Limnoithona copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Limnoithona sinensis",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Limnoithona spp.",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Limnoithona tetraspina",2,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Macrocyclops albidus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Mesocyclops edax",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Microcyclops rubellus",1,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Oithona copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Oithona davisae",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Oithona similis",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Oithona spp.",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Paracyclops fimbriatus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CYCLOPOIDS","Tropocyclops",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Acartia copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Acartia spp.",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Acartiella copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Acartiella sinensis",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Arctodiaptomus dorsalis",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Calanoid copepodid",148,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Diaptomus copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Diaptomus spp.",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Eurytemora affinis adult",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Eurytemora affinis copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Leptodiaptomus siciloides",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Osphranticum copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Osphranticum labronectum",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Pseudodiaptomus forbesi adult",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Pseudodiaptomus forbesi copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Sinocalanus doerrii adult",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Sinocalanus doerrii copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Skistodiaptomus pallidus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Tortanus copepodid",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CALANOIDS","Tortanus spp.",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Alona",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Alonella",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Bosmina",1,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Camptocercus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Camptocercus juvenile",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Ceriodaphnia",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Chydorus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Daphnia",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Diaphanosoma",2,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Disparalona",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Eurycercus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Graptoleberis",3,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Ilyocryptus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Kurzia",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Leydigia",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Macrothrix",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Moina",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Monospilus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Picripleuroxus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Pleuroxus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Pseudochydorus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Scapholeberis",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Sida",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"CLADOCERA","Simocephalus",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"HARPACTICOIDS","Harpacticoids",13,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Amphipoda",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Annelida",1,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Bivalvia veliger",3,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Cnidaria",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Cumacean",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Hydrachnidia",1,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Insect larvae",9,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Isopoda",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Larval fish",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Mollusca larvae",18,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Mysida",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Nematoda",3,1,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Shrimp",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Tardigrada",0,0,46,1,46,0.4,9
"NDFS","STTD",2021-08-03,"10:55","50um",TRUE,TRUE,TRUE,TRUE,TRUE,131,NA,"BSA","wilovert","100x",2022-01-13,"1",NA,"MACROZOOPLANKTON","Jellyfish",0,0,46,1,46,0.4,9
